{'max_epoch': 12, 'train_batch_size': 2, 'last_iter': 0, 'finetune_lr': 5e-05, 'scratch_lr': 0.0005, 'weight_decay': 0.0005, 'momentum': 0.9, 'snapshot': '', 'scale': 416, 'multi-scale': None, 'gpu': '0,1', 'multi-GPUs': False, 'fp16': True, 'warm_up_epochs': 3, 'seed': 2020}

iter: 2, bce1: 0.7427915, bce2: 0.7077565, bce3: 0.7096775, hinge1: 1.8482485, hinge2: 1.6870005, hinge3: 2.3776595, cla: 2.2900885, lr: 0.0000008
iter: 144, bce1: 0.7311435, bce2: 0.7212065, bce3: 0.7141865, hinge1: 1.9789455, hinge2: 1.9641575, hinge3: 2.1148245, cla: 2.0872345, lr: 0.0000008
iter: 145, bce1: 0.7310105, bce2: 0.7210985, bce3: 0.7142155, hinge1: 1.9784615, hinge2: 1.9636465, hinge3: 2.1214805, cla: 2.0803035, lr: 0.0000008
iter: 146, bce1: 0.7306855, bce2: 0.7208255, bce3: 0.7142485, hinge1: 1.9765125, hinge2: 1.9635075, hinge3: 2.1210085, cla: 2.0870365, lr: 0.0000008
iter: 147, bce1: 0.7307345, bce2: 0.7207215, bce3: 0.7138255, hinge1: 1.9783195, hinge2: 1.9648685, hinge3: 2.1172475, cla: 2.0769875, lr: 0.0000008
iter: 148, bce1: 0.7307165, bce2: 0.7209035, bce3: 0.7137155, hinge1: 1.9750235, hinge2: 1.9630895, hinge3: 2.1203765, cla: 2.0775045, lr: 0.0000008
iter: 149, bce1: 0.7307465, bce2: 0.7206015, bce3: 0.7135945, hinge1: 1.9759965, hinge2: 1.9637165, hinge3: 2.1206835, cla: 2.0739735, lr: 0.0000008
iter: 150, bce1: 0.7306265, bce2: 0.7204395, bce3: 0.7135455, hinge1: 1.9772255, hinge2: 1.9647975, hinge3: 2.1222865, cla: 2.0846685, lr: 0.0000008
iter: 151, bce1: 0.7304335, bce2: 0.7203235, bce3: 0.7133355, hinge1: 1.9802615, hinge2: 1.9674885, hinge3: 2.1236505, cla: 2.0851715, lr: 0.0000008
iter: 152, bce1: 0.7304825, bce2: 0.7204865, bce3: 0.7133285, hinge1: 1.9789745, hinge2: 1.9655055, hinge3: 2.1240725, cla: 2.0762935, lr: 0.0000008
iter: 153, bce1: 0.7304535, bce2: 0.7205345, bce3: 0.7133085, hinge1: 1.9788015, hinge2: 1.9653415, hinge3: 2.1264285, cla: 2.0710945, lr: 0.0000008
iter: 154, bce1: 0.7303865, bce2: 0.7204505, bce3: 0.7133505, hinge1: 1.9803635, hinge2: 1.9660835, hinge3: 2.1239455, cla: 2.0853235, lr: 0.0000008
iter: 155, bce1: 0.7306765, bce2: 0.7202355, bce3: 0.7133945, hinge1: 1.9792245, hinge2: 1.9641715, hinge3: 2.1247795, cla: 2.0811775, lr: 0.0000008
iter: 156, bce1: 0.7305505, bce2: 0.7202115, bce3: 0.7134255, hinge1: 1.9847135, hinge2: 1.9701885, hinge3: 2.1240585, cla: 2.0785725, lr: 0.0000008
iter: 157, bce1: 0.7304675, bce2: 0.7201585, bce3: 0.7134945, hinge1: 1.9850545, hinge2: 1.9709085, hinge3: 2.1275245, cla: 2.0803155, lr: 0.0000008
iter: 158, bce1: 0.7303615, bce2: 0.7200035, bce3: 0.7134455, hinge1: 1.9868035, hinge2: 1.9726215, hinge3: 2.1290325, cla: 2.0798895, lr: 0.0000008
iter: 159, bce1: 0.7309935, bce2: 0.7199185, bce3: 0.7134915, hinge1: 1.9879245, hinge2: 1.9729085, hinge3: 2.1303875, cla: 2.0744725, lr: 0.0000008
iter: 160, bce1: 0.7310995, bce2: 0.7199205, bce3: 0.7135515, hinge1: 1.9893925, hinge2: 1.9743075, hinge3: 2.1320995, cla: 2.0745125, lr: 0.0000008
iter: 161, bce1: 0.7308205, bce2: 0.7200885, bce3: 0.7137145, hinge1: 1.9888945, hinge2: 1.9765605, hinge3: 2.1363535, cla: 2.0690015, lr: 0.0000008
iter: 162, bce1: 0.7306275, bce2: 0.7200935, bce3: 0.7137755, hinge1: 1.9879155, hinge2: 1.9759735, hinge3: 2.1337875, cla: 2.0684585, lr: 0.0000008
iter: 163, bce1: 0.7304125, bce2: 0.7204815, bce3: 0.7137445, hinge1: 1.9842565, hinge2: 1.9730685, hinge3: 2.1309135, cla: 2.0678165, lr: 0.0000008
iter: 164, bce1: 0.7303305, bce2: 0.7204355, bce3: 0.7135915, hinge1: 1.9864115, hinge2: 1.9743535, hinge3: 2.1281505, cla: 2.0682385, lr: 0.0000008
iter: 165, bce1: 0.7305835, bce2: 0.7203945, bce3: 0.7136765, hinge1: 1.9859305, hinge2: 1.9732365, hinge3: 2.1267255, cla: 2.0646945, lr: 0.0000008
iter: 166, bce1: 0.7305385, bce2: 0.7203285, bce3: 0.7134975, hinge1: 1.9843765, hinge2: 1.9723745, hinge3: 2.1231055, cla: 2.0694915, lr: 0.0000008
iter: 167, bce1: 0.7303945, bce2: 0.7202915, bce3: 0.7135665, hinge1: 1.9897115, hinge2: 1.9776735, hinge3: 2.1212395, cla: 2.0687005, lr: 0.0000008
iter: 168, bce1: 0.7303445, bce2: 0.7202235, bce3: 0.7137185, hinge1: 1.9935205, hinge2: 1.9822285, hinge3: 2.1237755, cla: 2.0699625, lr: 0.0000008
iter: 169, bce1: 0.7303065, bce2: 0.7199915, bce3: 0.7137105, hinge1: 1.9901335, hinge2: 1.9783075, hinge3: 2.1254935, cla: 2.0723715, lr: 0.0000008
iter: 170, bce1: 0.7304425, bce2: 0.7197965, bce3: 0.7136925, hinge1: 1.9901635, hinge2: 1.9778675, hinge3: 2.1222485, cla: 2.0743985, lr: 0.0000008
iter: 171, bce1: 0.7303575, bce2: 0.7197395, bce3: 0.7137485, hinge1: 1.9913425, hinge2: 1.9786815, hinge3: 2.1209725, cla: 2.0770725, lr: 0.0000008
iter: 172, bce1: 0.7303025, bce2: 0.7198595, bce3: 0.7137085, hinge1: 1.9919595, hinge2: 1.9784065, hinge3: 2.1232855, cla: 2.0691115, lr: 0.0000008
iter: 173, bce1: 0.7308125, bce2: 0.7204355, bce3: 0.7138025, hinge1: 1.9920415, hinge2: 1.9796975, hinge3: 2.1217775, cla: 2.0702405, lr: 0.0000008
iter: 174, bce1: 0.7309985, bce2: 0.7205795, bce3: 0.7137465, hinge1: 1.9888445, hinge2: 1.9770655, hinge3: 2.1211375, cla: 2.0660605, lr: 0.0000008
iter: 175, bce1: 0.7309535, bce2: 0.7206545, bce3: 0.7137075, hinge1: 1.9900875, hinge2: 1.9769915, hinge3: 2.1235145, cla: 2.0648925, lr: 0.0000008
iter: 176, bce1: 0.7312125, bce2: 0.7206265, bce3: 0.7138795, hinge1: 1.9873905, hinge2: 1.9738065, hinge3: 2.1245545, cla: 2.0586555, lr: 0.0000008
iter: 177, bce1: 0.7311885, bce2: 0.7205815, bce3: 0.7137355, hinge1: 1.9882105, hinge2: 1.9751115, hinge3: 2.1247625, cla: 2.0569995, lr: 0.0000008
iter: 178, bce1: 0.7310225, bce2: 0.7204625, bce3: 0.7137335, hinge1: 1.9888605, hinge2: 1.9762345, hinge3: 2.1272325, cla: 2.0556125, lr: 0.0000008
iter: 179, bce1: 0.7309975, bce2: 0.7204145, bce3: 0.7143405, hinge1: 1.9932085, hinge2: 1.9788905, hinge3: 2.1258365, cla: 2.0535175, lr: 0.0000008
iter: 180, bce1: 0.7310595, bce2: 0.7203435, bce3: 0.7148725, hinge1: 1.9929135, hinge2: 1.9770035, hinge3: 2.1246085, cla: 2.0534345, lr: 0.0000008
iter: 181, bce1: 0.7309965, bce2: 0.7203045, bce3: 0.7149085, hinge1: 1.9951035, hinge2: 1.9795235, hinge3: 2.1239105, cla: 2.0577865, lr: 0.0000008
iter: 182, bce1: 0.7309065, bce2: 0.7202155, bce3: 0.7150195, hinge1: 1.9977765, hinge2: 1.9822085, hinge3: 2.1241665, cla: 2.0527435, lr: 0.0000008
iter: 183, bce1: 0.7309395, bce2: 0.7201405, bce3: 0.7150435, hinge1: 1.9990145, hinge2: 1.9828635, hinge3: 2.1217425, cla: 2.0561385, lr: 0.0000008
iter: 184, bce1: 0.7309555, bce2: 0.7201945, bce3: 0.7152795, hinge1: 1.9999015, hinge2: 1.9839015, hinge3: 2.1176635, cla: 2.0580675, lr: 0.0000008
iter: 185, bce1: 0.7310225, bce2: 0.7199885, bce3: 0.7150525, hinge1: 1.9989655, hinge2: 1.9827375, hinge3: 2.1143055, cla: 2.0545805, lr: 0.0000008
iter: 186, bce1: 0.7310155, bce2: 0.7200975, bce3: 0.7149945, hinge1: 1.9977705, hinge2: 1.9820425, hinge3: 2.1172175, cla: 2.0529605, lr: 0.0000008
iter: 187, bce1: 0.7311035, bce2: 0.7199125, bce3: 0.7147125, hinge1: 1.9972705, hinge2: 1.9810175, hinge3: 2.1147955, cla: 2.0494235, lr: 0.0000008
iter: 188, bce1: 0.7306015, bce2: 0.7205465, bce3: 0.7148625, hinge1: 1.9943295, hinge2: 1.9806865, hinge3: 2.1150595, cla: 2.0476335, lr: 0.0000008
iter: 189, bce1: 0.7304355, bce2: 0.7205475, bce3: 0.7148395, hinge1: 1.9937895, hinge2: 1.9806475, hinge3: 2.1116575, cla: 2.0411115, lr: 0.0000008
iter: 190, bce1: 0.7305805, bce2: 0.7205115, bce3: 0.7149935, hinge1: 1.9962355, hinge2: 1.9823065, hinge3: 2.1123855, cla: 2.0421505, lr: 0.0000008
iter: 191, bce1: 0.7305885, bce2: 0.7205395, bce3: 0.7148615, hinge1: 1.9952025, hinge2: 1.9822635, hinge3: 2.1096695, cla: 2.0413505, lr: 0.0000008
iter: 192, bce1: 0.7312115, bce2: 0.7199795, bce3: 0.7148335, hinge1: 1.9951295, hinge2: 1.9811285, hinge3: 2.1085435, cla: 2.0419235, lr: 0.0000008
iter: 193, bce1: 0.7316055, bce2: 0.7206655, bce3: 0.7145705, hinge1: 1.9926735, hinge2: 1.9792735, hinge3: 2.1080325, cla: 2.0386095, lr: 0.0000008
iter: 194, bce1: 0.7316335, bce2: 0.7204605, bce3: 0.7145665, hinge1: 1.9918165, hinge2: 1.9775135, hinge3: 2.1068685, cla: 2.0346725, lr: 0.0000008
iter: 195, bce1: 0.7315395, bce2: 0.7204255, bce3: 0.7146555, hinge1: 1.9924595, hinge2: 1.9798535, hinge3: 2.1082815, cla: 2.0365855, lr: 0.0000008
iter: 196, bce1: 0.7315545, bce2: 0.7204375, bce3: 0.7146775, hinge1: 1.9939585, hinge2: 1.9815825, hinge3: 2.1051795, cla: 2.0383195, lr: 0.0000008
iter: 197, bce1: 0.7313655, bce2: 0.7204395, bce3: 0.7147395, hinge1: 1.9928665, hinge2: 1.9813885, hinge3: 2.1028555, cla: 2.0342835, lr: 0.0000008
iter: 198, bce1: 0.7313715, bce2: 0.7203085, bce3: 0.7147215, hinge1: 1.9917665, hinge2: 1.9799725, hinge3: 2.1032375, cla: 2.0307335, lr: 0.0000008
iter: 199, bce1: 0.7314795, bce2: 0.7205605, bce3: 0.7147255, hinge1: 1.9906665, hinge2: 1.9793255, hinge3: 2.1050265, cla: 2.0291145, lr: 0.0000008
iter: 200, bce1: 0.7314135, bce2: 0.7205645, bce3: 0.7146635, hinge1: 1.9918675, hinge2: 1.9803635, hinge3: 2.1073995, cla: 2.0340395, lr: 0.0000008
iter: 201, bce1: 0.7320625, bce2: 0.7209285, bce3: 0.7146315, hinge1: 1.9902425, hinge2: 1.9784565, hinge3: 2.1082275, cla: 2.0347175, lr: 0.0000008
iter: 202, bce1: 0.7323605, bce2: 0.7207865, bce3: 0.7155695, hinge1: 1.9889275, hinge2: 1.9761175, hinge3: 2.1060725, cla: 2.0425125, lr: 0.0000008
iter: 203, bce1: 0.7326605, bce2: 0.7208005, bce3: 0.7156015, hinge1: 1.9884395, hinge2: 1.9749375, hinge3: 2.1039165, cla: 2.0443875, lr: 0.0000008
iter: 204, bce1: 0.7328605, bce2: 0.7207805, bce3: 0.7153365, hinge1: 1.9868615, hinge2: 1.9729755, hinge3: 2.1016155, cla: 2.0505685, lr: 0.0000008
iter: 205, bce1: 0.7329825, bce2: 0.7205835, bce3: 0.7152245, hinge1: 1.9866955, hinge2: 1.9715155, hinge3: 2.1013575, cla: 2.0479125, lr: 0.0000008
iter: 206, bce1: 0.7334515, bce2: 0.7205275, bce3: 0.7153555, hinge1: 1.9865245, hinge2: 1.9695465, hinge3: 2.1025035, cla: 2.0524695, lr: 0.0000008
iter: 207, bce1: 0.7333555, bce2: 0.7204385, bce3: 0.7153495, hinge1: 1.9864875, hinge2: 1.9696155, hinge3: 2.1061985, cla: 2.0643715, lr: 0.0000008
iter: 208, bce1: 0.7333265, bce2: 0.7203925, bce3: 0.7153725, hinge1: 1.9899715, hinge2: 1.9719585, hinge3: 2.1068755, cla: 2.0586595, lr: 0.0000008
iter: 209, bce1: 0.7333585, bce2: 0.7202695, bce3: 0.7150145, hinge1: 1.9906925, hinge2: 1.9718605, hinge3: 2.1035395, cla: 2.0519155, lr: 0.0000008
iter: 210, bce1: 0.7333165, bce2: 0.7202885, bce3: 0.7149525, hinge1: 1.9910745, hinge2: 1.9728435, hinge3: 2.1027325, cla: 2.0480925, lr: 0.0000008
iter: 211, bce1: 0.7331705, bce2: 0.7202155, bce3: 0.7149405, hinge1: 1.9917885, hinge2: 1.9741385, hinge3: 2.1027865, cla: 2.0476245, lr: 0.0000008
iter: 212, bce1: 0.7331735, bce2: 0.7202875, bce3: 0.7149265, hinge1: 1.9897515, hinge2: 1.9733215, hinge3: 2.1046625, cla: 2.0462045, lr: 0.0000008
iter: 213, bce1: 0.7331185, bce2: 0.7201825, bce3: 0.7146435, hinge1: 1.9905505, hinge2: 1.9722835, hinge3: 2.1029095, cla: 2.0492755, lr: 0.0000008
iter: 214, bce1: 0.7331175, bce2: 0.7201725, bce3: 0.7147745, hinge1: 1.9918135, hinge2: 1.9727935, hinge3: 2.1082325, cla: 2.0538475, lr: 0.0000008
iter: 215, bce1: 0.7330165, bce2: 0.7201285, bce3: 0.7146785, hinge1: 1.9928585, hinge2: 1.9740655, hinge3: 2.1070525, cla: 2.0492405, lr: 0.0000008
iter: 216, bce1: 0.7330605, bce2: 0.7202945, bce3: 0.7148275, hinge1: 1.9913035, hinge2: 1.9729125, hinge3: 2.1044865, cla: 2.0470665, lr: 0.0000008
iter: 217, bce1: 0.7330345, bce2: 0.7202755, bce3: 0.7148535, hinge1: 1.9943635, hinge2: 1.9758515, hinge3: 2.1023635, cla: 2.0446815, lr: 0.0000008
iter: 218, bce1: 0.7330455, bce2: 0.7202005, bce3: 0.7152545, hinge1: 1.9984295, hinge2: 1.9789795, hinge3: 2.1021335, cla: 2.0450085, lr: 0.0000008
iter: 219, bce1: 0.7329915, bce2: 0.7202435, bce3: 0.7152825, hinge1: 1.9980055, hinge2: 1.9787275, hinge3: 2.1041815, cla: 2.0438035, lr: 0.0000008
iter: 220, bce1: 0.7331185, bce2: 0.7202205, bce3: 0.7153275, hinge1: 1.9988205, hinge2: 1.9788105, hinge3: 2.1074985, cla: 2.0400975, lr: 0.0000008
iter: 221, bce1: 0.7332535, bce2: 0.7201775, bce3: 0.7155195, hinge1: 1.9980675, hinge2: 1.9771275, hinge3: 2.1111185, cla: 2.0399955, lr: 0.0000008
iter: 222, bce1: 0.7332005, bce2: 0.7201995, bce3: 0.7154325, hinge1: 1.9994335, hinge2: 1.9782855, hinge3: 2.1107195, cla: 2.0410375, lr: 0.0000008
iter: 223, bce1: 0.7333175, bce2: 0.7201095, bce3: 0.7154475, hinge1: 2.0010425, hinge2: 1.9792065, hinge3: 2.1113545, cla: 2.0428785, lr: 0.0000008
iter: 224, bce1: 0.7333355, bce2: 0.7200835, bce3: 0.7154815, hinge1: 2.0024475, hinge2: 1.9799705, hinge3: 2.1104305, cla: 2.0399585, lr: 0.0000008
iter: 225, bce1: 0.7332055, bce2: 0.7200095, bce3: 0.7153225, hinge1: 2.0053725, hinge2: 1.9829345, hinge3: 2.1060585, cla: 2.0392535, lr: 0.0000008
iter: 226, bce1: 0.7331795, bce2: 0.7199345, bce3: 0.7155805, hinge1: 2.0080355, hinge2: 1.9850205, hinge3: 2.1042795, cla: 2.0352985, lr: 0.0000008
iter: 227, bce1: 0.7331985, bce2: 0.7198865, bce3: 0.7155705, hinge1: 2.0088735, hinge2: 1.9853505, hinge3: 2.1034155, cla: 2.0356355, lr: 0.0000008
iter: 228, bce1: 0.7330525, bce2: 0.7197755, bce3: 0.7159415, hinge1: 2.0102555, hinge2: 1.9860775, hinge3: 2.1035455, cla: 2.0319485, lr: 0.0000008
iter: 229, bce1: 0.7330845, bce2: 0.7197525, bce3: 0.7159595, hinge1: 2.0103155, hinge2: 1.9850525, hinge3: 2.1027145, cla: 2.0369655, lr: 0.0000008
iter: 230, bce1: 0.7329415, bce2: 0.7196925, bce3: 0.7160975, hinge1: 2.0118335, hinge2: 1.9876155, hinge3: 2.1029105, cla: 2.0415105, lr: 0.0000008
iter: 231, bce1: 0.7328845, bce2: 0.7197935, bce3: 0.7160425, hinge1: 2.0123115, hinge2: 1.9873695, hinge3: 2.1042865, cla: 2.0399905, lr: 0.0000008
iter: 232, bce1: 0.7329565, bce2: 0.7198285, bce3: 0.7160035, hinge1: 2.0139795, hinge2: 1.9885425, hinge3: 2.1056645, cla: 2.0352535, lr: 0.0000008
iter: 233, bce1: 0.7327445, bce2: 0.7198175, bce3: 0.7165735, hinge1: 2.0138555, hinge2: 1.9893115, hinge3: 2.1046135, cla: 2.0302285, lr: 0.0000008
iter: 234, bce1: 0.7326195, bce2: 0.7198445, bce3: 0.7164955, hinge1: 2.0148345, hinge2: 1.9906025, hinge3: 2.1077095, cla: 2.0363665, lr: 0.0000008
iter: 235, bce1: 0.7325635, bce2: 0.7197975, bce3: 0.7165625, hinge1: 2.0144365, hinge2: 1.9909755, hinge3: 2.1084185, cla: 2.0340355, lr: 0.0000008
iter: 236, bce1: 0.7325295, bce2: 0.7197145, bce3: 0.7164795, hinge1: 2.0170895, hinge2: 1.9902245, hinge3: 2.1082825, cla: 2.0561605, lr: 0.0000008
iter: 237, bce1: 0.7324995, bce2: 0.7196795, bce3: 0.7159415, hinge1: 2.0179395, hinge2: 1.9909545, hinge3: 2.1062095, cla: 2.0556885, lr: 0.0000008
iter: 238, bce1: 0.7328705, bce2: 0.7195955, bce3: 0.7160425, hinge1: 2.0153965, hinge2: 1.9883505, hinge3: 2.1062935, cla: 2.0515215, lr: 0.0000008
iter: 239, bce1: 0.7330735, bce2: 0.7194985, bce3: 0.7161135, hinge1: 2.0142665, hinge2: 1.9868215, hinge3: 2.1052885, cla: 2.0497935, lr: 0.0000008
iter: 240, bce1: 0.7331275, bce2: 0.7193575, bce3: 0.7161785, hinge1: 2.0135305, hinge2: 1.9862995, hinge3: 2.1046785, cla: 2.0537885, lr: 0.0000008
iter: 241, bce1: 0.7331385, bce2: 0.7193165, bce3: 0.7162135, hinge1: 2.0149445, hinge2: 1.9872305, hinge3: 2.1014195, cla: 2.0518675, lr: 0.0000008
iter: 242, bce1: 0.7331545, bce2: 0.7193215, bce3: 0.7162735, hinge1: 2.0128785, hinge2: 1.9846845, hinge3: 2.1012365, cla: 2.0542525, lr: 0.0000008
iter: 243, bce1: 0.7331195, bce2: 0.7192665, bce3: 0.7163255, hinge1: 2.0139565, hinge2: 1.9858085, hinge3: 2.1008925, cla: 2.0541545, lr: 0.0000008
iter: 244, bce1: 0.7332185, bce2: 0.7195305, bce3: 0.7163145, hinge1: 2.0115425, hinge2: 1.9838355, hinge3: 2.1024245, cla: 2.0526605, lr: 0.0000008
iter: 245, bce1: 0.7331035, bce2: 0.7195155, bce3: 0.7162875, hinge1: 2.0120955, hinge2: 1.9845855, hinge3: 2.1017875, cla: 2.0592035, lr: 0.0000008
iter: 246, bce1: 0.7332045, bce2: 0.7194265, bce3: 0.7159785, hinge1: 2.0120615, hinge2: 1.9846135, hinge3: 2.0999485, cla: 2.0575345, lr: 0.0000008
iter: 247, bce1: 0.7330685, bce2: 0.7193335, bce3: 0.7158635, hinge1: 2.0130925, hinge2: 1.9850695, hinge3: 2.1011445, cla: 2.0559455, lr: 0.0000008
iter: 248, bce1: 0.7330265, bce2: 0.7192675, bce3: 0.7159195, hinge1: 2.0147145, hinge2: 1.9865885, hinge3: 2.0981375, cla: 2.0582135, lr: 0.0000008
iter: 249, bce1: 0.7329055, bce2: 0.7191485, bce3: 0.7160655, hinge1: 2.0148225, hinge2: 1.9867415, hinge3: 2.0961545, cla: 2.0546725, lr: 0.0000008
iter: 250, bce1: 0.7328305, bce2: 0.7190805, bce3: 0.7161145, hinge1: 2.0157355, hinge2: 1.9875455, hinge3: 2.0974355, cla: 2.0540605, lr: 0.0000008
iter: 251, bce1: 0.7327575, bce2: 0.7189705, bce3: 0.7159815, hinge1: 2.0148585, hinge2: 1.9860915, hinge3: 2.0959175, cla: 2.0543115, lr: 0.0000008
iter: 252, bce1: 0.7327525, bce2: 0.7191125, bce3: 0.7161005, hinge1: 2.0134675, hinge2: 1.9852345, hinge3: 2.0961085, cla: 2.0581325, lr: 0.0000008
iter: 253, bce1: 0.7326755, bce2: 0.7190215, bce3: 0.7161155, hinge1: 2.0115395, hinge2: 1.9833745, hinge3: 2.0967965, cla: 2.0546995, lr: 0.0000008
iter: 254, bce1: 0.7326615, bce2: 0.7190005, bce3: 0.7159625, hinge1: 2.0126205, hinge2: 1.9841245, hinge3: 2.0964175, cla: 2.0497565, lr: 0.0000008
iter: 255, bce1: 0.7325355, bce2: 0.7189525, bce3: 0.7159565, hinge1: 2.0145035, hinge2: 1.9863065, hinge3: 2.0967445, cla: 2.0517685, lr: 0.0000008
iter: 256, bce1: 0.7325295, bce2: 0.7188345, bce3: 0.7159895, hinge1: 2.0145625, hinge2: 1.9861455, hinge3: 2.0963295, cla: 2.0481355, lr: 0.0000008
iter: 257, bce1: 0.7324995, bce2: 0.7188315, bce3: 0.7161465, hinge1: 2.0152875, hinge2: 1.9868915, hinge3: 2.0966675, cla: 2.0441675, lr: 0.0000008
iter: 258, bce1: 0.7323495, bce2: 0.7188225, bce3: 0.7160815, hinge1: 2.0152875, hinge2: 1.9870485, hinge3: 2.0943445, cla: 2.0449445, lr: 0.0000008
iter: 259, bce1: 0.7323045, bce2: 0.7187915, bce3: 0.7161195, hinge1: 2.0170945, hinge2: 1.9894725, hinge3: 2.0912385, cla: 2.0484025, lr: 0.0000008
iter: 260, bce1: 0.7324185, bce2: 0.7190155, bce3: 0.7160615, hinge1: 2.0141525, hinge2: 1.9867195, hinge3: 2.0908795, cla: 2.0479835, lr: 0.0000008
iter: 261, bce1: 0.7326805, bce2: 0.7191025, bce3: 0.7154545, hinge1: 2.0126625, hinge2: 1.9850955, hinge3: 2.0893515, cla: 2.0441155, lr: 0.0000008
iter: 262, bce1: 0.7328595, bce2: 0.7192955, bce3: 0.7156065, hinge1: 2.0143915, hinge2: 1.9863955, hinge3: 2.0890335, cla: 2.0417155, lr: 0.0000008
iter: 263, bce1: 0.7327645, bce2: 0.7192005, bce3: 0.7155615, hinge1: 2.0153865, hinge2: 1.9865035, hinge3: 2.0909435, cla: 2.0420975, lr: 0.0000008
iter: 264, bce1: 0.7326565, bce2: 0.7191495, bce3: 0.7160905, hinge1: 2.0175085, hinge2: 1.9883265, hinge3: 2.0882455, cla: 2.0429775, lr: 0.0000008
iter: 265, bce1: 0.7324865, bce2: 0.7188915, bce3: 0.7161295, hinge1: 2.0163975, hinge2: 1.9870955, hinge3: 2.0868915, cla: 2.0417295, lr: 0.0000008
iter: 266, bce1: 0.7324865, bce2: 0.7189855, bce3: 0.7163415, hinge1: 2.0180195, hinge2: 1.9890235, hinge3: 2.0892445, cla: 2.0394825, lr: 0.0000008
iter: 267, bce1: 0.7324865, bce2: 0.7191205, bce3: 0.7173695, hinge1: 2.0151785, hinge2: 1.9863475, hinge3: 2.0915085, cla: 2.0601745, lr: 0.0000008
iter: 268, bce1: 0.7325545, bce2: 0.7192455, bce3: 0.7173965, hinge1: 2.0147625, hinge2: 1.9858445, hinge3: 2.0930885, cla: 2.0540445, lr: 0.0000008
iter: 269, bce1: 0.7326445, bce2: 0.7192695, bce3: 0.7174235, hinge1: 2.0134695, hinge2: 1.9847255, hinge3: 2.0925805, cla: 2.0572135, lr: 0.0000008
iter: 270, bce1: 0.7324035, bce2: 0.7194165, bce3: 0.7173795, hinge1: 2.0132765, hinge2: 1.9870595, hinge3: 2.0901775, cla: 2.0555685, lr: 0.0000008
iter: 271, bce1: 0.7323645, bce2: 0.7193365, bce3: 0.7173215, hinge1: 2.0142645, hinge2: 1.9874435, hinge3: 2.0905215, cla: 2.0546495, lr: 0.0000008
iter: 272, bce1: 0.7324785, bce2: 0.7193575, bce3: 0.7177665, hinge1: 2.0142095, hinge2: 1.9869045, hinge3: 2.0907105, cla: 2.0505675, lr: 0.0000008
iter: 273, bce1: 0.7324825, bce2: 0.7192785, bce3: 0.7177515, hinge1: 2.0137885, hinge2: 1.9860365, hinge3: 2.0897575, cla: 2.0457425, lr: 0.0000008
iter: 274, bce1: 0.7324435, bce2: 0.7192445, bce3: 0.7177455, hinge1: 2.0153605, hinge2: 1.9882515, hinge3: 2.0879275, cla: 2.0505445, lr: 0.0000008
iter: 275, bce1: 0.7324835, bce2: 0.7191585, bce3: 0.7177715, hinge1: 2.0140325, hinge2: 1.9864975, hinge3: 2.0883105, cla: 2.0537355, lr: 0.0000008
iter: 276, bce1: 0.7328255, bce2: 0.7190875, bce3: 0.7182715, hinge1: 2.0137595, hinge2: 1.9856885, hinge3: 2.0875665, cla: 2.0523785, lr: 0.0000008
iter: 277, bce1: 0.7331265, bce2: 0.7192355, bce3: 0.7181585, hinge1: 2.0144625, hinge2: 1.9866775, hinge3: 2.0880305, cla: 2.0530285, lr: 0.0000008
iter: 278, bce1: 0.7333665, bce2: 0.7192365, bce3: 0.7181605, hinge1: 2.0124055, hinge2: 1.9844355, hinge3: 2.0894965, cla: 2.0521665, lr: 0.0000008
iter: 279, bce1: 0.7335635, bce2: 0.7191325, bce3: 0.7181845, hinge1: 2.0112935, hinge2: 1.9840005, hinge3: 2.0914465, cla: 2.0507615, lr: 0.0000008
iter: 280, bce1: 0.7335095, bce2: 0.7190925, bce3: 0.7181695, hinge1: 2.0133495, hinge2: 1.9856635, hinge3: 2.0900635, cla: 2.0571975, lr: 0.0000008
iter: 281, bce1: 0.7335195, bce2: 0.7189905, bce3: 0.7180845, hinge1: 2.0145295, hinge2: 1.9856355, hinge3: 2.0910455, cla: 2.0560245, lr: 0.0000008
iter: 282, bce1: 0.7335145, bce2: 0.7190145, bce3: 0.7180545, hinge1: 2.0154895, hinge2: 1.9862785, hinge3: 2.0929055, cla: 2.0565795, lr: 0.0000008
iter: 283, bce1: 0.7334105, bce2: 0.7190065, bce3: 0.7180475, hinge1: 2.0157305, hinge2: 1.9872465, hinge3: 2.0934015, cla: 2.0594125, lr: 0.0000008
iter: 284, bce1: 0.7333905, bce2: 0.7191235, bce3: 0.7181065, hinge1: 2.0151425, hinge2: 1.9867455, hinge3: 2.0925225, cla: 2.0594975, lr: 0.0000008
iter: 285, bce1: 0.7333275, bce2: 0.7190555, bce3: 0.7179185, hinge1: 2.0151135, hinge2: 1.9868775, hinge3: 2.0903545, cla: 2.0544485, lr: 0.0000008
iter: 286, bce1: 0.7334825, bce2: 0.7191685, bce3: 0.7178955, hinge1: 2.0136715, hinge2: 1.9847365, hinge3: 2.0906425, cla: 2.0545665, lr: 0.0000008
iter: 287, bce1: 0.7334425, bce2: 0.7191505, bce3: 0.7178955, hinge1: 2.0118345, hinge2: 1.9832475, hinge3: 2.0915295, cla: 2.0663085, lr: 0.0000008
